Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
2021-10-08,PA,PAA,Pennsylvania,12801989,Report,19691235,16551120,153814,129286,6503809,9389081,657311,919,9456242,73.9,53.4,8894578,87.5,15557236,153011,193671,2691784,99.9,4866676,203341,822744,6840382,6418490,63.1,8015100,10531935,1144200,0,2830154,4008019,658967,500,2827767,3588575,658508,464,995264,1035048,87120,235,7497640,58.6,7075314,69.6,2117667,88.5,4694290,11081530,16545847,149310,177694,9452565,85.3,6838807,61.7,7496001,67.6,2830012,4006586,658903,500,16193685,,,,,,,,,,,,,
2021-10-08,PR,PRA,Puerto Rico,3193694,Report,4964790,4764407,155456,149182,1898934,2731455,133612,406,2555984,80,67.3,2352963,89.8,4388289,167430,189426,618347,99.9,1179931,217327,914447,2150178,1975221,75.4,2033780,2737410,193600,0,879955,1269880,132821,57,879555,1095327,132652,55,275447,258938,22674,13,2282713,71.5,2107589,80.4,557072,99.9,1142448,2848293,4762793,167216,174308,2554709,89.7,2149841,75.5,2282327,80.1,879893,1269605,132772,57,4682596,,,,,,,,,,,,,
2021-10-08,RI,RIA,Rhode Island,1059361,Report,1730845,1489433,163386,140597,558037,876620,53930,846,806391,76.1,64.1,751820,87.9,1389982,162596,202470,189937,99.9,379810,203057,925358,679136,631575,73.9,691060,968085,71700,0,265535,413028,53745,197,265449,365555,53723,195,80287,90686,6260,68,732505,69.1,684922,80.1,177301,94.8,367065,927491,1489314,160574,186616,806259,86.9,679089,73.2,732457,79,265530,412987,53744,196,1443335,,,,,,,,,,,,,
2021-10-08,RP,RPA,Republic of Palau,17907,Report,33090,31298,184788,174781,24450,4515,2333,0,17880,99.8,73.8,16539,99.9,28709,205844,237255,1786,58.9,3552,117073,1090640,13224,11971,85.8,22900,6390,3800,0,11583,1640,2338,0,11583,387,2338,0,1462,16,227,0,15561,86.9,14308,99.9,1705,56.2,3552,15292,31298,204669,216388,17880,99.9,13224,86.5,15561,99.9,11583,1640,2338,0,31298,,,,,,,,,,,,,
2021-10-08,SC,SCA,South Carolina,5148714,Report,7044525,5394101,136821,104766,2077503,3132860,182404,1334,2878509,55.9,44.7,2712197,67.2,5096161,126220,174476,859488,91.7,1705730,182037,751799,2300082,2166938,53.7,3000580,3702045,341900,0,921701,1377160,179408,280,919736,1245986,178824,278,324776,409980,28742,175,2478549,48.1,2344824,58.1,763673,81.5,1646126,4419974,5386209,121861,159379,2873560,65,2297265,52,2475688,56,921615,1374429,179364,280,5161885,,,,,,,,,,,,,
2021-10-08,SD,SDA,South Dakota,884659,Report,1220015,975953,137908,110320,390528,552537,32801,87,530177,59.9,48.5,494734,74.1,913750,136879,182758,148566,97.8,286920,188923,803323,428670,402364,60.3,511360,641655,67000,0,183864,244689,32848,21,183803,218445,32823,21,68883,61616,4399,14,461422,52.2,435092,65.2,134912,88.8,255288,738101,975897,132217,165291,530121,71.8,428657,58.1,461407,62.5,183862,244678,32846,21,854571,,,,,,,,,,,,,
2021-10-08,TN,TNA,Tennessee,6829174,Report,8814240,7049724,129067,103230,2675999,4132732,210294,30699,3638137,53.3,43.3,3442399,64.7,6693942,125847,165709,983674,86,2073249,181324,770885,2954763,2801756,52.7,3449820,4961520,402900,0,1168766,1775718,202848,7898,1168287,1623316,202592,7824,446111,416120,32993,4341,3155230,46.2,3002019,56.4,899565,78.7,2010026,5835568,7048854,120791,151043,3637402,62.3,2954627,50.6,3155050,54.1,1168747,1775602,202804,7897,6848330,,,,,,,,,,,,,
2021-10-08,TX,TXA,Texas,28995881,Report,42562355,32939626,146788,113601,12422537,19270723,1244766,1600,17427383,60.1,47.7,15943083,73.8,30246541,140056,197084,3291017,88.1,6759643,181018,1139790,13831816,12645345,58.6,16436720,24069435,2056200,0,5515165,8307692,1212187,115,5511403,7125047,1210731,104,1414546,1394622,161755,49,15035159,51.9,13847285,64.1,2970972,79.6,6520205,24101113,32932182,136642,176599,17421587,72.3,13830234,57.4,15033275,62.4,5514647,8306630,1211883,115,32090550,,,,,,,,,,,,,
2021-10-08,UT,UTA,Utah,3205958,Report,4113670,3504509,128313,109312,1301042,2055532,147825,110,1912502,59.7,47.2,1732608,76.2,3172436,139462,180839,347567,95,673301,184026,1124350,1512130,1364207,60,1534220,2397150,182300,0,589099,921946,145297,4,588729,774408,145126,4,132437,159122,15597,1,1656346,51.7,1508267,66.3,307157,84,657009,2592257,3503548,135154,158691,1911835,73.8,1511842,58.3,1656023,63.9,589066,921691,145262,4,3441851,,,,,,,,,,,,,
2021-10-08,VA,VAA,Virginia,8535519,Report,13031455,11097362,152673,130014,3974426,6716500,400477,5959,5898421,69.1,56.7,5449487,81.6,10247378,153526,195237,1289983,94.9,2547408,187460,958967,4842243,4455439,66.8,4870020,7582635,578800,0,1831154,3005726,391933,2329,1825652,2624553,390403,2213,550386,551283,67842,733,5231142,61.3,4842821,72.6,1170244,86.1,2459264,7306973,11066000,151444,178343,5880079,80.5,4830270,66.1,5219076,71.4,1830984,2993929,391839,2324,10548615,,,,,,,,,,,,,
2021-10-08,VA2,VA2,Veterans Health,0,Report,6510130,5772451,0,0,2918921,2635914,217377,239,3023911,0,0,3022226,0,5769485,0,0,1531971,0,3023679,0,0,2622465,2621193,0,3098080,2876250,535800,0,1396657,1225547,216617,4,1396597,1224335,216577,4,800699,590498,71934,1,2838825,0,2837513,0,1463132,0,3023679,0,5772288,0,0,3023815,0,2622398,0,2838751,0,1396635,1225502,216610,4,5772288,,,,,,,,,,,,,
2021-10-08,VI,VIA,Virgin Islands,104680,Report,115020,104538,109878,99864,28107,74986,1445,0,54436,52,44,51669,63.4,99522,122063,141072,14860,83.8,28644,161493,648475,46109,43899,53.8,30240,83280,1500,0,12745,33358,1392,3,12721,31172,1386,3,5025,8004,438,3,47498,45.4,45282,55.5,13470,75.9,28211,89395,104446,116837,128665,54372,60.8,46084,51.6,47470,53.1,12737,33341,1389,3,103457,,,,,,,,,,,,,
2021-10-08,VT,VTA,Vermont,623989,Report,1075350,917788,172335,147084,361423,511281,44299,785,488687,78.3,63.3,455849,89.4,856780,168001,210860,129808,99.9,270934,216680,860012,394740,366127,71.8,445720,572130,57500,0,164156,230092,42862,253,164113,201552,42790,236,58025,59375,2322,149,437363,70.1,408691,80.1,119871,95.9,261985,550950,917418,166516,195181,488324,88.6,394717,71.6,437327,79.4,164149,230078,42847,253,894407,,,,,,,,,,,,,
2021-10-08,WA,WAA,Washington,7614893,Report,11675975,9798601,153331,128677,3702063,5693302,395987,7249,5169094,67.9,56.7,4817758,80.9,9132370,153438,196174,1139375,94.2,2310974,191033,965178,4317852,4010261,67.4,4485200,6606075,584700,0,1733906,2578331,394560,2341,1733209,2271507,394279,2298,490511,525970,54860,1275,4709138,61.8,4401293,73.9,1072616,88.7,2220738,6500925,9797560,150710,179605,5168177,79.5,4317601,66.4,4708864,72.4,1733850,2578139,394536,2339,9457435,,,,,,,,,,,,,
2021-10-08,WI,WIA,Wisconsin,5822434,Report,7710425,6936268,132426,119130,2664669,3993641,277020,938,3580154,61.5,52.5,3352082,73.6,6508057,142851,169243,962759,94.6,2024284,198997,757973,3054602,2858409,62.7,3018760,4342365,349300,0,1241869,1811135,269362,408,1241564,1615279,269177,395,445742,450910,28357,176,3322774,57.1,3126415,68.6,925185,91,1951867,4999792,6935777,138721,154215,3579612,71.6,3054430,61.1,3322584,66.5,1241854,1810978,269344,408,6778298,,,,,,,,,,,,,
2021-10-08,WV,WVA,West Virginia,1792147,Report,3032115,1567789,169189,87481,700080,825516,41818,375,868097,48.4,38.2,824572,57.6,1494241,104304,211654,293227,79.9,561187,152907,826165,684507,653287,45.6,1205480,1701735,124900,0,317504,366671,43682,246,317205,335777,43615,225,133512,121885,6799,104,728103,40.6,696822,48.6,262300,71.5,515642,1557837,1566838,100578,194636,867466,55.7,684223,43.9,727805,46.7,317418,366473,43668,246,1469979,,,,,,,,,,,,,
2021-10-08,WY,WYA,Wyoming,578759,Report,690105,534368,119239,92330,237031,273063,23882,392,284600,49.2,38.5,268909,60.4,506586,113833,155071,83720,84.4,165689,167061,695818,222781,210812,47.4,309280,343425,37400,0,104069,118530,22279,79,104050,106583,22257,77,39313,34130,3512,37,244957,42.3,232967,52.3,76992,77.6,153401,490721,534327,108886,140631,284561,58,222772,45.4,244946,49.9,104068,118522,22277,79,494462,,,,,,,,,,,,,
