Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
2021-10-09,PA,PAA,Pennsylvania,12801989,Report,19735145,16612413,154157,129764,6516914,9436012,658565,922,9488434,74.1,53.5,8925719,87.8,15615905,153588,194103,2705013,99.9,4892132,204404,824578,6854510,6431138,63.3,8019240,10570905,1145000,0,2833518,4018756,660176,502,2831123,3597840,659714,466,996118,1037479,87216,235,7512952,58.7,7089143,69.7,2121048,88.6,4719123,11081530,16607130,149863,178090,9484749,85.6,6852934,61.8,7511311,67.8,2833376,4017322,660111,502,16254058,,,,,,,,,,,,,
2021-10-09,PR,PRA,Puerto Rico,3193694,Report,4965770,4764543,155487,149186,1898984,2731541,133612,406,2556161,80,67.3,2353139,89.8,4388425,167436,189464,618405,99.9,1179980,217336,914628,2150256,1975295,75.4,2034760,2737410,193600,0,880002,1269911,132821,57,879602,1095354,132652,55,275458,258940,22674,13,2282791,71.5,2107663,80.4,557085,99.9,1142448,2848293,4762929,167220,174342,2554886,89.7,2149919,75.5,2282405,80.1,879940,1269636,132772,57,4682596,,,,,,,,,,,,,
2021-10-09,RI,RIA,Rhode Island,1059361,Report,1739855,1492536,164236,140890,558434,879206,54036,860,807568,76.2,64.2,752902,88.1,1392902,162938,203524,190228,99.9,381219,203810,930175,680252,632561,74,691880,976275,71700,0,265814,413859,53821,200,265728,366256,53799,198,80320,90768,6261,70,733694,69.3,685981,80.2,177419,94.9,368435,927491,1492414,160909,187587,807434,87.1,680204,73.3,733645,79.1,265809,413817,53820,199,1446379,,,,,,,,,,,,,
2021-10-09,RP,RPA,Republic of Palau,17907,Report,33090,31298,184788,174781,24450,4515,2333,0,17880,99.8,73.8,16539,99.9,28709,205844,237255,1786,58.9,3552,117073,1090640,13224,11971,85.8,22900,6390,3800,0,11583,1640,2338,0,11583,387,2338,0,1462,16,227,0,15561,86.9,14308,99.9,1705,56.2,3552,15292,31298,204669,216388,17880,99.9,13224,86.5,15561,99.9,11583,1640,2338,0,31298,,,,,,,,,,,,,
2021-10-09,SC,SCA,South Carolina,5148714,Report,7073085,5411793,137376,105110,2081007,3146747,182705,1334,2883004,56,44.8,2716430,67.3,5113064,126638,175183,860753,91.9,1713979,182917,754846,2305297,2171619,53.8,3012620,3715365,345100,0,923527,1380537,179694,285,921560,1248831,179110,283,325024,410606,28763,177,2484043,48.2,2349784,58.2,764570,81.6,1653721,4419974,5403900,122261,160025,2878054,65.1,2302480,52.1,2481182,56.1,923441,1377806,179650,285,5178794,,,,,,,,,,,,,
2021-10-09,SD,SDA,South Dakota,884659,Report,1225985,979555,138583,110727,391113,555467,32888,87,531291,60.1,48.5,495762,74.3,917164,137391,183652,148919,98.1,288468,189943,807254,429405,403002,60.4,512620,645165,68200,0,184167,245120,32936,22,184106,218779,32911,22,68902,61650,4407,15,462245,52.3,435818,65.3,134974,88.9,256807,738101,979499,132705,166100,531235,72,429392,58.2,462230,62.6,184165,245109,32934,22,858040,,,,,,,,,,,,,
2021-10-09,TN,TNA,Tennessee,6829174,Report,8848720,7071558,129572,103549,2679936,4150176,210574,30872,3642610,53.3,43.3,3446524,64.8,6714862,126240,166357,984325,86.1,2081032,182005,773900,2960387,2806862,52.8,3452880,4992840,403000,0,1170487,1779565,203103,7938,1170006,1626649,202846,7864,446410,416705,33014,4368,3161093,46.3,3007365,56.5,900497,78.8,2017674,5835568,7070688,121165,151634,3641875,62.4,2960251,50.7,3160913,54.2,1170468,1779449,203059,7937,6869918,,,,,,,,,,,,,
2021-10-09,TX,TXA,Texas,28995881,Report,42743725,33018004,147413,113871,12439349,19330762,1246286,1607,17448821,60.2,47.8,15961953,73.9,30319068,140392,197924,3294150,88.2,6782546,181632,1144650,13855642,12665930,58.6,16454240,24227385,2062100,0,5522284,8324281,1213629,118,5518507,7138411,1212171,107,1415555,1396437,161849,51,15060312,51.9,13869196,64.2,2973892,79.6,6542384,24101113,33010513,136967,177352,17442996,72.4,13854042,57.5,15058409,62.5,5521763,8323204,1213324,118,32167374,,,,,,,,,,,,,
2021-10-09,UT,UTA,Utah,3205958,Report,4125880,3525024,128694,109952,1303806,2072974,148134,110,1917035,59.8,47.4,1736511,76.3,3191170,140285,181375,348204,95.2,681932,186385,1127680,1518609,1369567,60.2,1535720,2407860,182300,0,590298,927209,145592,4,589926,778554,145421,4,132563,160025,15608,1,1663103,51.9,1513905,66.6,308197,84.2,665627,2592257,3524057,135946,159162,1916367,73.9,1518317,58.6,1662776,64.1,590265,926950,145557,4,3462333,,,,,,,,,,,,,
2021-10-09,VA,VAA,Virginia,8535519,Report,13079385,11127070,153235,130362,3978467,6741326,401179,6098,5906847,69.2,56.8,5457284,81.8,10275552,153948,195956,1291848,95.1,2559101,188321,962494,4849613,4461958,66.8,4888640,7605045,585700,0,1832840,3011320,392594,2397,1827335,2629301,391064,2280,550632,551995,67888,796,5239151,61.4,4849980,72.7,1171311,86.2,2470832,7306973,11095693,151851,178999,5888500,80.6,4837637,66.2,5227082,71.5,1832670,2999520,392500,2392,10578086,,,,,,,,,,,,,
2021-10-09,VA2,VA2,Veterans Health,0,Report,6510130,5789687,0,0,2921130,2650669,217610,278,3029077,0,0,3027390,0,5786714,0,0,1533599,0,3034591,0,0,2623993,2622716,0,3098080,2876250,535800,0,1397314,1226415,216845,4,1397254,1225198,216805,4,800856,590796,71971,1,2840578,0,2839261,0,1463624,0,3034591,0,5789524,0,0,3028981,0,2623926,0,2840504,0,1397292,1226370,216838,4,5789524,,,,,,,,,,,,,
2021-10-09,VI,VIA,Virgin Islands,104680,Report,115020,104862,109878,100174,28145,75264,1453,0,54530,52.1,44.1,51750,63.5,99815,122423,141072,14876,83.9,28762,162158,648475,46196,43968,53.9,30240,83280,1500,0,12759,33431,1399,3,12735,31227,1393,3,5032,8008,440,3,47592,45.5,45358,55.6,13483,76,28329,89395,104770,117199,128665,54466,60.9,46171,51.6,47564,53.2,12751,33414,1396,3,103781,,,,,,,,,,,,,
2021-10-09,VT,VTA,Vermont,623989,Report,1084560,921464,173811,147673,361653,514689,44337,785,489155,78.4,63.3,456290,89.5,860397,168711,212665,129960,99.9,273326,218593,867377,395090,366448,71.9,453260,573300,58000,0,164220,230377,42899,253,164177,201808,42827,236,58041,59477,2326,149,437749,70.2,409048,80.2,119993,96,264367,550950,921090,167182,196853,488788,88.7,395067,71.7,437713,79.4,164213,230363,42884,253,898060,,,,,,,,,,,,,
2021-10-09,WA,WAA,Washington,7614893,Report,11704075,9822359,153700,128989,3704926,5713367,396798,7268,5174685,68,56.8,4822884,81,9154972,153818,196647,1140412,94.3,2320776,191844,967500,4323774,4015532,67.5,4488660,6628215,587200,0,1735141,2582979,395335,2352,1734444,2275504,395053,2309,490666,526454,54906,1280,4715807,61.9,4407310,74,1073306,88.7,2230397,6500925,9821315,151076,180037,5173766,79.6,4323523,66.5,4715532,72.5,1735085,2582787,395310,2350,9480875,,,,,,,,,,,,,
2021-10-09,WI,WIA,Wisconsin,5822434,Report,7732595,6958234,132807,119507,2666354,4013632,277308,940,3583861,61.6,52.5,3355442,73.7,6528960,143310,169729,963695,94.7,2035069,200057,760152,3058980,2862093,62.8,3021160,4361535,349900,0,1242613,1814761,269650,409,1242308,1618212,269465,396,445870,451303,28372,176,3327433,57.1,3130381,68.7,925721,91,1962431,4999792,6957743,139161,154658,3583319,71.7,3058808,61.2,3327243,66.5,1242598,1814604,269632,409,6799858,,,,,,,,,,,,,
2021-10-09,WV,WVA,West Virginia,1792147,Report,3038725,1570226,169558,87617,700503,827502,41846,375,868835,48.5,38.2,825278,57.6,1496628,104471,212116,293405,79.9,562079,153150,827966,685042,653780,45.6,1206140,1707585,125000,0,317660,367047,43729,248,317361,336113,43662,225,133538,121926,6805,104,728684,40.7,697361,48.7,262373,71.5,516494,1557837,1569274,100734,195061,868204,55.7,684757,44,728385,46.8,317574,366848,43715,248,1472277,,,,,,,,,,,,,
2021-10-09,WY,WYA,Wyoming,578759,Report,690305,536884,119273,92765,237385,275179,23927,393,285197,49.3,38.6,269467,60.6,509003,114376,155116,83897,84.6,166922,168304,696019,223322,211293,47.5,309380,343425,37500,0,104231,118908,22326,80,104212,106901,22304,78,39355,34201,3516,37,245545,42.4,233495,52.5,77109,77.7,154624,490721,536843,109399,140672,285158,58.1,223313,45.5,245534,50,104230,118900,22324,80,496905,,,,,,,,,,,,,
