Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
2021-10-13,PA,PAA,Pennsylvania,12801989,Report,19817515,16720260,154800,130607,6531726,9526338,661252,944,9539723,74.5,53.7,8974296,88.3,15717638,154589,194913,2725295,99.9,4934822,206188,828020,6879557,6452927,63.5,8028080,10640835,1148600,0,2839873,4037398,662780,508,2837471,3613233,662315,470,997447,1040098,87436,238,7540559,58.9,7113489,70,2125219,88.8,4761132,11081530,16714945,150836,178834,9536016,86.1,6877973,62.1,7538910,68,2839731,4035956,662715,508,16360876,,,,,,,,,,,,,
2021-10-13,PR,PRA,Puerto Rico,3193694,Report,4966290,4800808,155503,150321,1904924,2761558,133919,407,2566962,80.4,67.7,2362895,90.2,4422429,168733,189483,621229,99.9,1191112,219387,914723,2160674,1984531,75.7,2035280,2737410,193600,0,882760,1277560,133112,58,882357,1101824,132943,56,276061,260228,22718,14,2293490,71.8,2117180,80.8,559021,99.9,1153494,2848293,4799188,168493,174360,2565684,90.1,2160334,75.8,2293101,80.5,882697,1277283,133063,58,4718723,,,,,,,,,,,,,
2021-10-13,RI,RIA,Rhode Island,1059361,Report,1743595,1500016,164589,141596,559404,885478,54270,864,809994,76.5,64.4,755127,88.3,1399932,163760,203961,190730,99.9,384208,205408,932174,682483,634480,74.2,693280,978615,71700,0,266367,415527,54005,201,266279,367614,53983,199,80370,90887,6276,70,736100,69.5,688075,80.5,177603,95,371368,927491,1499894,161715,187991,809860,87.3,682435,73.6,736051,79.4,266362,415485,54004,200,1453783,,,,,,,,,,,,,
2021-10-13,RP,RPA,Republic of Palau,17907,Report,33090,31431,184788,175524,24510,4588,2333,0,17908,100,74.2,16563,99.9,28823,206661,237255,1786,58.9,3581,118029,1090640,13288,12020,86.2,22900,6390,3800,0,11590,1697,2338,0,11590,429,2338,0,1464,19,227,0,15625,87.3,14357,99.9,1710,56.4,3581,15292,31431,205539,216388,17908,99.9,13288,86.9,15625,99.9,11590,1697,2338,0,31431,,,,,,,,,,,,,
2021-10-13,SC,SCA,South Carolina,5148714,Report,7126465,5453456,138413,105919,2088763,3180132,183221,1340,2893676,56.2,45.1,2726103,67.5,5151771,127597,176506,863184,92.1,1729971,184624,760543,2319657,2184010,54.1,3021040,3759825,345600,0,928136,1390270,180202,286,926161,1256603,179618,284,325566,411903,28797,177,2498894,48.5,2362666,58.5,766443,81.8,1669593,4419974,5445560,123203,161233,2888725,65.4,2316840,52.4,2496033,56.5,928050,1387539,180158,286,5220220,,,,,,,,,,,,,
2021-10-13,SD,SDA,South Dakota,884659,Report,1236665,986658,139790,111530,391810,561782,32979,87,533842,60.3,48.7,498117,74.6,923789,138383,185252,149779,98.6,291227,191759,814286,430984,404304,60.6,513440,654525,68700,0,184459,246406,33026,22,184398,219788,33001,22,68922,61738,4419,15,463913,52.4,437209,65.5,135094,89,259511,738101,986601,133667,167547,533785,72.3,430971,58.4,463898,62.9,184457,246395,33024,22,864743,,,,,,,,,,,,,
2021-10-13,TN,TNA,Tennessee,6829174,Report,8881290,7131461,130049,104426,2690603,4198322,211246,31290,3655597,53.5,43.6,3458281,65,6771659,127308,166969,985936,86.2,2099434,183614,776749,2977999,2822662,53.1,3460920,5015970,404400,0,1175844,1791674,203725,8026,1175361,1636948,203468,7952,447176,418161,33057,4397,3179269,46.6,3023729,56.8,902791,79,2035924,5835568,7130586,122192,152192,3654859,62.6,2977863,51,3179089,54.5,1175825,1791558,203681,8025,6929564,,,,,,,,,,,,,
2021-10-13,TX,TXA,Texas,28995881,Report,42851235,33221405,147784,114573,12478418,19491092,1250284,1611,17505141,60.4,48,16009513,74.1,30502096,141239,198421,3301066,88.4,6833711,183002,1147530,13923125,12721948,58.9,16504780,24278955,2067500,0,5540668,8373141,1217498,120,5536869,7175830,1216033,109,1417682,1400663,162122,51,15131427,52.2,13928841,64.5,2980518,79.8,6592875,24101113,33213744,137810,177798,17499208,72.6,13921463,57.8,15129461,62.8,5540146,8372003,1217192,120,32368997,,,,,,,,,,,,,
2021-10-13,UT,UTA,Utah,3205958,Report,4136920,3541158,129038,110456,1305757,2087091,148200,110,1920632,59.9,47.6,1739590,76.5,3205609,140920,181861,348630,95.3,687288,187849,1130700,1524680,1374464,60.4,1537520,2416500,182900,0,591296,932264,145672,4,590923,782436,145501,4,132639,160520,15608,1,1669236,52.1,1518864,66.8,308768,84.4,670968,2592257,3540189,136568,159588,1919964,74.1,1524386,58.8,1668907,64.4,591263,932003,145637,4,3478385,,,,,,,,,,,,,
2021-10-13,VA,VAA,Virginia,8535519,Report,13147245,11208314,154030,131314,3988837,6810486,402693,6298,5929541,69.5,57.1,5477951,82.1,10351413,155085,196972,1296310,95.4,2586114,190309,967487,4870278,4479675,67.1,4902500,7658145,586600,0,1837362,3027282,393972,2502,1831849,2642352,392441,2356,551144,553758,68001,799,5261118,61.6,4868998,72.9,1173702,86.4,2497734,7306973,11176901,152962,179927,5911181,80.9,4858298,66.5,5249045,71.8,1837192,3015478,393878,2497,10659051,,,,,,,,,,,,,
2021-10-13,VA2,VA2,Veterans Health,0,Report,6531010,5808222,0,0,2923131,2666970,217841,280,3034831,0,0,3033140,0,5805233,0,0,1535322,0,3046047,0,0,2625490,2624201,0,3115860,2876250,538900,0,1397920,1227302,217076,6,1397860,1226073,217036,6,800976,591105,72005,1,2842304,0,2840975,0,1464087,0,3046047,0,5808058,0,0,3034734,0,2625423,0,2842230,0,1397898,1227257,217069,6,5808058,,,,,,,,,,,,,
2021-10-13,VI,VIA,Virgin Islands,104680,Report,115020,105253,109878,100547,28190,75604,1459,0,54682,52.2,44.3,51888,63.6,100176,122866,141072,14911,84.1,28858,162699,648475,46363,44119,54.1,30240,83280,1500,0,12783,33574,1405,3,12759,31354,1399,3,5038,8033,442,3,47765,45.6,45515,55.8,13516,76.2,28425,89395,105160,117635,128665,54617,61.1,46338,51.8,47737,53.4,12775,33557,1402,3,104171,,,,,,,,,,,,,
2021-10-13,VT,VTA,Vermont,623989,Report,1102050,930976,176614,149198,362133,523614,44443,786,490330,78.6,63.5,457361,89.7,869614,170518,216095,130355,99.9,279181,223275,881365,396139,367314,72,456480,586170,59400,0,164396,231248,42993,253,164353,202496,42921,236,58074,59698,2332,149,438890,70.3,410006,80.4,120253,96.2,270219,550950,930583,168905,200027,489943,88.9,396115,71.9,438853,79.7,164389,231233,42978,253,907548,,,,,,,,,,,,,
2021-10-13,WA,WAA,Washington,7614893,Report,11742125,9895229,154199,129946,3713631,5775185,399101,7312,5191442,68.2,57,4837904,81.3,9223306,154966,197286,1143065,94.5,2347056,194016,970646,4343450,4032483,67.8,4499180,6653145,589800,0,1739552,2598137,397597,2368,1738853,2287941,397309,2324,491043,527722,55033,1287,4737654,62.2,4426427,74.4,1075085,88.9,2256498,6500925,9894178,152196,180622,5190519,79.8,4343199,66.8,4737379,72.9,1739496,2597945,397572,2366,9553361,,,,,,,,,,,,,
2021-10-13,WI,WIA,Wisconsin,5822434,Report,7755705,7010197,133204,120400,2671055,4060234,277954,954,3593202,61.7,52.7,3363845,73.8,6578024,144387,170237,965764,94.9,2057200,202233,762424,3070905,2872109,63,3028580,4376025,351100,0,1245058,1824220,270284,413,1244749,1625767,270099,399,446136,452010,28409,177,3339975,57.4,3141014,68.9,926732,91.1,1984219,4999792,7009702,140200,155121,3592659,71.9,3070730,61.4,3339782,66.8,1245043,1824060,270266,413,6851257,,,,,,,,,,,,,
2021-10-13,WV,WVA,West Virginia,1792147,Report,3039565,1573739,169605,87813,700922,830532,41910,375,870127,48.6,38.3,826523,57.7,1500068,104711,212174,293715,80,563433,153519,828195,685938,654607,45.7,1206980,1707585,125000,0,317887,367712,43818,252,317585,336712,43750,229,133581,122010,6810,105,729669,40.7,698276,48.7,262506,71.5,517811,1557837,1572783,100959,195114,869495,55.8,685651,44,729368,46.8,317799,367513,43804,252,1475651,,,,,,,,,,,,,
2021-10-13,WY,WYA,Wyoming,578759,Report,690825,542124,119363,93670,238380,279340,24010,394,286607,49.5,38.8,270759,60.8,513952,115488,155233,84145,84.8,168751,170148,696544,224751,212545,47.8,309800,343425,37600,0,104740,119824,22419,81,104721,107640,22396,79,39431,34318,3528,37,247064,42.7,234836,52.8,77314,78,156437,490721,542083,110467,140778,286568,58.4,224742,45.8,247053,50.3,104739,119816,22417,81,502002,,,,,,,,,,,,,
