Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-09-30,OR,ORA,Oregon,4217737,Report,6718845,5233207,159300,124076,1972427,3036814,220164,3802,2807716,66.6,55.7,2620304,78.2,4882717,145702,200492,696262,90.9,1336642,174478,877042,2348259,2187332,65.3,2719560,3651285,348000,0,926399,1419604,216035,875,923592,1261547,215237,822,298901,311493,49643,385,2562913,60.8,2401198,71.7,660422,86.2,1278711,3647769,5219183,143079,184191,2799652,76.7,2342529,64.2,2557180,70.1,926395,1413882,216032,871,5095333,,,,,,,,,,,,,,,,,
2021-09-30,PA,PAA,Pennsylvania,12801989,Report,19275615,16205819,150567,126588,6449975,9104981,649994,869,9283640,72.5,52.8,8729875,85.9,15229615,149789,189583,2622254,99.9,4729997,197630,805378,6755025,6342460,62.4,7953720,10198395,1123500,0,2809855,3943085,651732,486,2807516,3532917,651278,452,990882,1025415,86430,233,7405158,57.8,6992163,68.8,2102960,87.9,4561009,11081530,16200601,146195,173944,9279989,83.7,6753471,60.9,7403541,66.8,2809713,3941673,651669,486,15853798,,,,,,,,,,,,,,,,,
2021-09-30,PR,PRA,Puerto Rico,3193694,Report,4947010,4673227,154899,146327,1878247,2662490,132094,396,2530211,79.2,66.2,2329251,88.9,4302429,164155,188748,610375,99.9,1150725,211948,911172,2114118,1942370,74.1,2018000,2737410,191600,0,868208,1245591,131344,52,867816,1074238,131179,50,271852,255059,22547,10,2245195,70.3,2073283,79.1,549468,99.9,1113501,2848293,4671642,164015,173683,2528959,88.8,2113787,74.2,2244815,78.8,868148,1245320,131295,52,4591850,,,,,,,,,,,,,,,,,
2021-09-30,RI,RIA,Rhode Island,1059361,Report,1699475,1461411,160425,137952,554365,853315,52989,742,797418,75.3,63.3,743570,87,1363451,159493,198800,187737,99.9,367093,196258,908587,670515,623905,73,686700,941175,71600,0,263444,406552,52998,168,263359,360029,52977,166,80116,90223,6221,56,723162,68.3,676531,79.1,176616,94.4,354641,927491,1461294,157553,183234,797287,86,670469,72.3,723115,78,263439,406512,52997,167,1415758,,,,,,,,,,,,,,,,,
2021-09-30,RP,RPA,Republic of Palau,17907,Report,33090,31055,184788,173424,24387,4335,2333,0,17715,98.9,73.6,16382,99.9,28477,204180,237255,1785,58.8,3533,116447,1090640,13180,11930,85.5,22900,6390,3800,0,11572,1607,2338,0,11572,357,2338,0,1462,16,227,0,15517,86.7,14267,99.9,1705,56.2,3533,15292,31055,203080,216388,17715,99.9,13180,86.2,15517,99.9,11572,1607,2338,0,31055,,,,,,,,,,,,,,,,,
2021-09-30,SC,SCA,South Carolina,5148714,Report,6833215,5262891,132717,102218,2053771,3027086,180717,1317,2844094,55.2,43.8,2680397,66.4,4973111,123172,169242,850432,90.8,1649119,175996,729247,2256751,2129204,52.7,2939860,3558855,334500,0,908270,1347311,177569,279,906311,1221727,176986,277,323238,405246,28589,174,2433429,47.3,2305301,57.1,757247,80.8,1590780,4419974,5255004,118892,154599,2839147,64.2,2253935,51,2430569,55,908184,1344581,177525,279,5033172,,,,,,,,,,,,,,,,,
2021-09-30,SD,SDA,South Dakota,884659,Report,1175615,957432,132889,108226,388407,536425,32513,87,523757,59.2,48,488726,73.2,896228,134255,176107,146066,96.2,277980,183037,774088,424877,399165,59.8,502320,608895,64400,0,182954,241814,32538,20,182896,216161,32513,20,68761,61280,4375,13,457326,51.7,431590,64.7,134429,88.5,246748,738101,957378,129708,159276,523702,71,424865,57.6,457312,62,182952,241804,32536,20,837832,,,,,,,,,,,,,,,,,
2021-09-30,TN,TNA,Tennessee,6829174,Report,8551690,6875072,125223,100672,2645439,3991894,208317,29422,3600059,52.7,42.5,3407589,64.1,6527894,122725,160773,977822,85.5,2004178,175283,747922,2904337,2756525,51.8,3391480,4765410,394800,0,1154182,1740326,200966,7624,1153716,1593088,200711,7555,443857,411196,32832,4213,3103098,45.4,2955070,55.6,892098,78,1941396,5835568,6874220,117799,146544,3599340,61.7,2904206,49.8,3102924,53.2,1154163,1740214,200923,7624,6675036,,,,,,,,,,,,,,,,,
2021-09-30,TX,TXA,Texas,28995881,Report,41766835,32309531,144044,111428,12300927,18772018,1235058,1528,17258083,59.5,47,15794247,73.1,29669262,137383,193400,3266427,87.5,6575013,176074,1118490,13618897,12464361,57.7,16228200,23515035,2023600,0,5457416,8153280,1202886,103,5453723,7002499,1201443,92,1407537,1379971,161091,44,14813685,51.1,13657757,63.2,2948643,79,6341884,24101113,32302359,134028,173298,17252454,71.6,13617419,56.5,14811911,61.5,5456900,8152320,1202588,103,31473578,,,,,,,,,,,,,,,,,
2021-09-30,UT,UTA,Utah,3205958,Report,3988270,3427654,124402,106915,1288618,1992295,146632,109,1889984,59,46.1,1713610,75.3,3105969,136540,175326,345422,94.4,652585,178364,1090070,1479016,1337805,58.8,1519160,2291310,177800,0,583020,895012,144135,4,582660,754173,143966,4,131803,156858,15504,1,1622171,50.6,1480803,65.1,304166,83.1,636360,2592257,3426725,132191,153853,1889327,72.9,1478748,57,1621868,62.6,582988,894776,144100,4,3365371,,,,,,,,,,,,,,,,,
2021-09-30,VA,VAA,Virginia,8535519,Report,12733165,10882638,149179,127498,3944555,6535154,397181,5748,5839079,68.4,56.1,5395178,80.8,10045521,150502,190768,1276460,93.9,2461957,181172,937016,4784594,4405060,66,4817600,7352865,562700,0,1817832,2961706,388768,2244,1812349,2587773,387240,2139,548346,545993,67577,708,5170550,60.6,4789501,71.8,1162624,85.6,2374412,7306973,10851345,148507,174260,5820758,79.7,4772648,65.3,5158511,70.6,1817663,2949934,388674,2240,10336692,,,,,,,,,,,,,,,,,
2021-09-30,VA2,VA2,Veterans Health,0,Report,6429000,5679169,0,0,2906077,2556477,216524,91,2997035,0,0,2995363,0,5676235,0,0,1522894,0,2962658,0,0,2613751,2612497,0,3080720,2816580,531700,0,1393023,1220481,215776,1,1392963,1219287,215736,1,799760,588773,71757,1,2829281,0,2827987,0,1460291,0,2962658,0,5679006,0,0,2996939,0,2613684,0,2829207,0,1393001,1220436,215769,1,5679006,,,,,,,,,,,,,,,,,
2021-09-30,VI,VIA,Virgin Islands,104680,Report,114920,102503,109782,97920,27888,73203,1412,0,53756,51.4,43.2,51067,62.6,97633,119747,140949,14707,82.9,28008,157907,647911,45272,43132,52.9,30240,83280,1400,0,12645,32622,1362,3,12621,30506,1356,3,4991,7896,427,3,46632,44.5,44486,54.6,13317,75.1,27575,89395,102413,114562,128553,53693,60.1,45248,50.6,46605,52.1,12637,32606,1359,3,101433,,,,,,,,,,,,,,,,,
2021-09-30,VT,VTA,Vermont,623989,Report,1047290,897919,167838,143900,359511,493855,43774,779,484962,77.7,62.7,452433,88.7,837536,164228,205357,128727,99.9,258319,206591,837571,391413,363107,71.2,442060,548730,56500,0,163357,227583,42374,251,163316,199347,42306,234,57903,58890,2302,149,433565,69.5,405203,79.5,119244,95.4,249398,550950,897564,162912,190088,484616,88,391393,71,433531,78.7,163351,227570,42359,251,874631,,,,,,,,,,,,,,,,,
2021-09-30,WA,WAA,Washington,7614893,Report,11325765,9580603,148732,125814,3675790,5511013,386758,7042,5118060,67.2,55.8,4770719,80.2,8925144,149956,190290,1130341,93.4,2228625,184226,936228,4249329,3948284,66.3,4434540,6325725,565500,0,1720395,2523592,385644,2290,1719705,2223302,385368,2250,489279,520509,54243,1252,4631921,60.8,4330625,72.8,1065283,88.1,2139065,6500925,9579589,147357,174218,5117158,78.7,4249085,65.4,4631654,71.2,1720340,2523406,385620,2288,9241371,,,,,,,,,,,,,,,,,
2021-09-30,WI,WIA,Wisconsin,5822434,Report,7379855,6789307,126749,116606,2650775,3862807,274825,900,3547981,60.9,51.9,3322507,72.9,6368103,139779,161987,954715,93.9,1950362,191730,725476,3020617,2828928,62.1,2981260,4056795,341800,0,1232660,1786433,266635,393,1232362,1595071,266456,381,444294,448321,28119,168,3286121,56.4,3094270,67.9,920902,90.5,1879338,4999792,6788826,135782,147603,3547449,71,3020446,60.4,3285932,65.7,1232645,1786277,266617,393,6633912,,,,,,,,,,,,,,,,,
2021-09-30,WV,WVA,West Virginia,1792147,Report,2974635,1549965,165982,86486,698151,809894,41546,374,863354,48.2,38,820039,57.2,1476842,103090,207642,291930,79.5,552851,150636,810503,681128,650271,45.4,1187460,1667175,120000,0,316669,364133,43359,244,316370,333602,43292,223,133347,121540,6770,103,724405,40.4,693487,48.4,261760,71.3,507584,1557837,1549020,99434,190946,862725,55.4,680846,43.7,724109,46.5,316583,363937,43345,244,1452889,,,,,,,,,,,,,,,,,
2021-09-30,WY,WYA,Wyoming,578759,Report,658215,520777,113729,89982,234720,262232,23435,390,280635,48.5,37.9,265264,59.6,493842,110969,147905,82850,83.5,159926,161250,663664,219075,207636,46.7,302560,318855,36800,0,103014,115896,21829,75,102995,104478,21812,73,39114,33748,3478,35,240814,41.6,229358,51.5,76375,77,147797,490721,520736,106117,134132,280596,57.2,219066,44.6,240803,49.1,103013,115888,21827,75,481593,,,,,,,,,,,,,,,,,
2021-09-30,LTC,LTC,Long Term Care,,,,7971264,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
