Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
2021-10-12,PA,PAA,Pennsylvania,12801989,Report,19775475,16694783,154472,130408,6528060,9505306,660495,922,9528453,74.4,53.7,8963819,88.2,15693801,154354,194499,2721258,99.9,4925469,205797,826263,6873386,6447538,63.4,8016120,10611855,1147500,0,2838363,4032750,662041,503,2835963,3609363,661577,467,997094,1039381,87367,235,7533657,58.8,7107370,69.9,2124077,88.7,4751822,11081530,16689491,150606,178454,9524762,86,6871807,62,7532013,68,2838221,4031313,661976,503,16335507,,,,,,,,,,,,,
2021-10-12,PR,PRA,Puerto Rico,3193694,Report,4965350,4764673,155474,149190,1899004,2731651,133612,406,2556372,80,67.3,2353346,89.8,4388555,167441,189448,618492,99.9,1180066,217352,914550,2150325,1975357,75.4,2034340,2737410,193600,0,880026,1269953,132822,58,879626,1095389,132653,56,275466,258947,22674,14,2282859,71.5,2107724,80.4,557101,99.9,1142448,2848293,4763059,167225,174327,2555097,89.7,2149988,75.5,2282473,80.1,879964,1269678,132773,58,4682596,,,,,,,,,,,,,
2021-10-12,RI,RIA,Rhode Island,1059361,Report,1741445,1498777,164386,141479,559259,884451,54203,864,809213,76.4,64.4,754387,88.2,1398745,163622,203710,190560,99.9,383696,205135,931025,681736,633796,74.1,692300,977445,71700,0,266181,414970,53962,201,266093,367120,53940,199,80354,90848,6272,70,735314,69.4,687352,80.4,177544,94.9,370856,927491,1498655,161582,187759,809079,87.2,681688,73.5,735265,79.3,266176,414928,53961,200,1452544,,,,,,,,,,,,,
2021-10-12,RP,RPA,Republic of Palau,17907,Report,33090,31431,184788,175524,24510,4588,2333,0,17908,100,74.2,16563,99.9,28823,206661,237255,1786,58.9,3581,118029,1090640,13288,12020,86.2,22900,6390,3800,0,11590,1697,2338,0,11590,429,2338,0,1464,19,227,0,15625,87.3,14357,99.9,1710,56.4,3581,15292,31431,205539,216388,17908,99.9,13288,86.9,15625,99.9,11590,1697,2338,0,31431,,,,,,,,,,,,,
2021-10-12,SC,SCA,South Carolina,5148714,Report,7118205,5444965,138252,105754,2087163,3173390,183076,1336,2891396,56.2,45,2724028,67.5,5143839,127401,176301,862649,92.1,1726490,184253,759662,2316801,2181508,54,3015420,3757485,345300,0,927095,1388458,180062,286,925127,1255138,179478,284,325440,411641,28788,177,2495901,48.5,2360027,58.5,766046,81.8,1666112,4419974,5437069,123011,161046,2886445,65.3,2313984,52.4,2493040,56.4,927009,1385727,180018,286,5211739,,,,,,,,,,,,,
2021-10-12,SD,SDA,South Dakota,884659,Report,1235545,980481,139663,110832,391229,556267,32898,87,531828,60.1,48.6,496268,74.3,917992,137515,185084,149111,98.2,288671,190076,813549,429746,403273,60.4,512620,654525,68400,0,184219,245409,32948,22,184158,218998,32923,22,68906,61667,4408,15,462598,52.3,436101,65.3,134996,88.9,256960,738101,980424,132831,167395,531771,72,429733,58.2,462583,62.7,184217,245398,32946,22,858611,,,,,,,,,,,,,
2021-10-12,TN,TNA,Tennessee,6829174,Report,8866590,7117565,129834,104223,2687575,4187902,211025,31063,3652453,53.5,43.5,3455459,65,6758553,127061,166693,985504,86.2,2094743,183204,775463,2973755,2818864,53,3455540,5008050,403000,0,1174462,1788874,203522,7983,1173981,1634592,203265,7909,446950,417832,33042,4379,3174841,46.5,3019747,56.8,902203,78.9,2031233,5835568,7116691,121954,151940,3651716,62.6,2973619,51,3174661,54.4,1174443,1788758,203478,7982,6915673,,,,,,,,,,,,,
2021-10-12,TX,TXA,Texas,28995881,Report,42768465,33150162,147498,114327,12463860,19436101,1248593,1608,17485227,60.3,47.9,15992608,74.1,30437108,140938,198038,3298289,88.3,6813637,182464,1145310,13902286,12704297,58.8,16464740,24241425,2062300,0,5534467,8358570,1215835,119,5530678,7164436,1214372,108,1416852,1399064,162006,51,15108991,52.1,13909594,64.4,2977973,79.7,6572806,24101113,33142551,137515,177454,17479330,72.5,13900638,57.7,15107039,62.7,5533946,8357445,1215529,119,32297881,,,,,,,,,,,,,
2021-10-12,UT,UTA,Utah,3205958,Report,4126020,3525104,128699,109955,1303880,2072979,148135,110,1917231,59.8,47.4,1736696,76.3,3191248,140289,181382,348234,95.2,681947,186390,1127720,1518708,1369659,60.2,1535860,2407860,182300,0,590354,927252,145610,4,589982,778590,145439,4,132566,160027,15608,1,1663220,51.9,1514015,66.6,308202,84.2,665627,2592257,3524137,135949,159167,1916563,73.9,1518416,58.6,1662893,64.1,590321,926993,145575,4,3462333,,,,,,,,,,,,,
2021-10-12,VA,VAA,Virginia,8535519,Report,13117025,11188615,153676,131083,3986402,6793618,402350,6245,5924366,69.4,57,5473314,82,10333133,154811,196519,1295417,95.3,2579758,189841,965264,4864897,4475114,67,4894240,7637085,585700,0,1836234,3023078,393647,2475,1830723,2638953,392116,2342,550984,553332,67973,799,5255434,61.6,4864134,72.9,1173088,86.3,2491378,7306973,11157210,152693,179514,5906009,80.8,4852919,66.4,5243363,71.8,1836064,3011276,393553,2470,10639364,,,,,,,,,,,,,
2021-10-12,VA2,VA2,Veterans Health,0,Report,6510130,5807961,0,0,2923128,2666713,217840,280,3034768,0,0,3033077,0,5804972,0,0,1535301,0,3045859,0,0,2625482,2624193,0,3098080,2876250,535800,0,1397920,1227294,217075,6,1397860,1226065,217035,6,800976,591102,72005,1,2842295,0,2840966,0,1464084,0,3045859,0,5807797,0,0,3034671,0,2625415,0,2842221,0,1397898,1227249,217068,6,5807797,,,,,,,,,,,,,
2021-10-12,VI,VIA,Virgin Islands,104680,Report,115020,104899,109878,100209,28148,75298,1453,0,54551,52.1,44.1,51771,63.5,99851,122467,141072,14888,83.9,28772,162215,648475,46216,43987,53.9,30240,83280,1500,0,12764,33446,1399,3,12740,31241,1393,3,5033,8011,440,3,47612,45.5,45377,55.7,13487,76,28339,89395,104807,117240,128665,54487,61,46191,51.7,47584,53.2,12756,33429,1396,3,103818,,,,,,,,,,,,,
2021-10-12,VT,VTA,Vermont,623989,Report,1088940,929741,174513,149000,362106,522416,44433,786,490176,78.6,63.5,457236,89.7,868495,170298,213524,130309,99.9,278409,222658,870880,395964,367223,72,456340,573300,59300,0,164382,231088,42982,253,164339,202420,42910,236,58073,59671,2332,149,438705,70.3,409905,80.4,120225,96.2,269447,550950,929352,168682,197648,489794,88.9,395940,71.9,438668,79.6,164375,231073,42967,253,906317,,,,,,,,,,,,,
2021-10-12,WA,WAA,Washington,7614893,Report,11708255,9876205,153755,129696,3711264,5759321,398328,7292,5186876,68.1,57,4833770,81.2,9205465,154666,196717,1142373,94.4,2340835,193502,967846,4337982,4027739,67.7,4485720,6635235,587300,0,1738289,2593969,396840,2362,1737591,2284495,396553,2319,490922,527366,54993,1285,4731460,62.1,4420958,74.3,1074566,88.8,2250288,6500925,9875159,151904,180101,5185955,79.8,4337731,66.7,4731185,72.8,1738233,2593777,396815,2360,9534411,,,,,,,,,,,,,
2021-10-12,WI,WIA,Wisconsin,5822434,Report,7741485,6994730,132960,120134,2669824,4046178,277778,950,3590271,61.7,52.7,3361265,73.8,6563402,144066,169925,964971,94.9,2049976,201523,761026,3067895,2869574,63,3024100,4367385,350000,0,1244448,1821829,270111,411,1244140,1623850,269926,397,446040,451796,28403,176,3336799,57.3,3138313,68.9,926415,91.1,1977057,4999792,6994236,139891,154836,3589729,71.8,3067720,61.4,3336606,66.7,1244433,1821669,270093,411,6835903,,,,,,,,,,,,,
2021-10-12,WV,WVA,West Virginia,1792147,Report,3038725,1571928,169558,87712,700722,828949,41882,375,869531,48.5,38.3,825948,57.7,1498292,104587,212116,293568,80,562701,153320,827966,685562,654255,45.7,1206140,1707585,125000,0,317785,367442,43779,248,317484,336465,43712,225,133560,121971,6807,104,729254,40.7,697886,48.7,262442,71.5,517080,1557837,1570974,100843,195061,868900,55.8,685275,44,728953,46.8,317697,367243,43765,248,1473902,,,,,,,,,,,,,
2021-10-12,WY,WYA,Wyoming,578759,Report,690305,540605,119273,93408,238113,278110,23988,394,286195,49.4,38.8,270382,60.8,512527,115168,155116,84071,84.8,168201,169593,696019,224315,212171,47.7,309380,343425,37500,0,104593,119538,22391,80,104574,107416,22368,78,39414,34283,3524,37,246602,42.6,234436,52.7,77258,77.9,155895,490721,540564,110157,140672,286156,58.3,224306,45.7,246591,50.3,104592,119530,22389,80,500525,,,,,,,,,,,,,
