Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-03,OR,ORA,Oregon,4217737,Report,6766365,5277518,160426,125127,1978062,3073484,222062,3910,2817087,66.8,55.9,2628824,78.4,4924762,146956,201910,698071,91.1,1354645,176828,883245,2359417,2197123,65.6,2726880,3687285,352200,0,929392,1427694,217867,907,926582,1268275,217068,852,299374,312265,49773,396,2575860,61.1,2412777,72,661808,86.4,1296617,3647769,5263490,144293,185493,2809022,77,2353684,64.5,2570124,70.5,929388,1421969,217864,903,5139261,,,,,,,,,,,,,,,,,
2021-10-03,PA,PAA,Pennsylvania,12801989,Report,19443325,16326642,151877,127532,6467670,9204744,653337,891,9342432,73,53,8785518,86.4,15343471,150909,191232,2647371,99.9,4781368,199776,812385,6784563,6368442,62.6,7969800,10342125,1131400,0,2816960,3965475,654940,487,2814598,3551774,654485,453,992658,1029108,86763,233,7437862,58.1,7021310,69.1,2108762,88.1,4610801,11081530,16321404,147285,175457,9338769,84.3,6783003,61.2,7436238,67.1,2816818,3964057,654876,487,15971858,,,,,,,,,,,,,,,,,
2021-10-03,PR,PRA,Puerto Rico,3193694,Report,4954150,4699325,155123,147144,1886949,2679165,132811,400,2538252,79.5,66.6,2336782,89.2,4327064,165094,189020,613574,99.9,1159520,213568,912487,2126792,1954115,74.6,2024040,2737410,192700,0,873352,1253115,132049,54,872958,1080835,131880,52,273835,256189,22604,12,2258570,70.7,2085725,79.6,552640,99.9,1122107,2848293,4697732,164931,173934,2536992,89.1,2126462,74.7,2258191,79.3,873292,1252845,132000,54,4617653,,,,,,,,,,,,,,,,,
2021-10-03,RI,RIA,Rhode Island,1059361,Report,1704825,1472522,160930,139001,555900,862362,53447,813,800596,75.6,63.6,746490,87.3,1373980,160725,199426,188517,99.9,372215,198997,911447,673670,626703,73.3,688440,944685,71700,0,264266,408863,53368,184,264180,361984,53347,182,80202,90384,6237,61,726681,68.6,679693,79.5,176884,94.6,359623,927491,1472404,158751,183810,800464,86.3,673624,72.6,726634,78.3,264261,408823,53367,183,1426620,,,,,,,,,,,,,,,,,
2021-10-03,RP,RPA,Republic of Palau,17907,Report,33090,31201,184788,174239,24440,4428,2333,0,17803,99.4,73.7,16462,99.9,28613,205155,237255,1785,58.8,3551,117040,1090640,13204,11952,85.7,22900,6390,3800,0,11582,1621,2338,0,11582,369,2338,0,1462,16,227,0,15541,86.8,14289,99.9,1705,56.2,3551,15292,31201,204035,216388,17803,99.9,13204,86.3,15541,99.9,11582,1621,2338,0,31201,,,,,,,,,,,,,,,,,
2021-10-03,SC,SCA,South Carolina,5148714,Report,6911375,5318064,134235,103289,2063496,3071732,181503,1333,2857848,55.5,44.2,2693108,66.7,5025267,124464,171178,854225,91.2,1674595,178714,737589,2273449,2143955,53.1,2967480,3602595,341300,0,913635,1358617,178302,280,911673,1231090,177719,278,323887,407406,28656,175,2450834,47.6,2320760,57.5,760124,81.1,1615759,4419974,5310174,120140,156367,2852900,64.5,2270632,51.4,2447973,55.4,913549,1355886,178258,280,5086972,,,,,,,,,,,,,,,,,
2021-10-03,SD,SDA,South Dakota,884659,Report,1205735,963946,136294,108962,389282,541944,32633,87,525919,59.4,48.2,490742,73.5,902328,135168,180619,146932,96.7,281095,185088,793920,426333,400353,60,507740,632295,65700,0,183317,242902,32662,21,183258,216982,32637,21,68813,61395,4382,14,458902,51.9,432898,64.8,134604,88.6,249650,738101,963890,130591,163356,525863,71.2,426320,57.8,458887,62.2,183315,242891,32660,21,843432,,,,,,,,,,,,,,,,,
2021-10-03,TN,TNA,Tennessee,6829174,Report,8654390,6911738,126727,101209,2653139,4019740,208971,29888,3607459,52.8,42.7,3414457,64.2,6563114,123387,162703,979127,85.6,2020730,176731,756904,2913945,2765254,52,3410260,4845330,398800,0,1157745,1746224,201555,7718,1157276,1598116,201300,7649,444450,412167,32880,4260,3113242,45.6,2964341,55.7,893757,78.2,1957777,5835568,6910879,118427,148304,3606733,61.8,2913811,49.9,3113065,53.3,1157726,1746109,201512,7718,6710924,,,,,,,,,,,,,,,,,
2021-10-03,TX,TXA,Texas,28995881,Report,42073895,32601577,145103,112435,12358850,19002467,1238697,1563,17334737,59.8,47.3,15861792,73.4,29937847,138626,194822,3277867,87.8,6661557,178392,1126710,13719024,12550314,58.1,16282600,23760195,2031100,0,5486193,8224292,1206313,106,5482472,7059366,1204863,95,1410773,1386846,161332,45,14916904,51.4,13746796,63.7,2958996,79.2,6425032,24101113,32594316,135240,174572,17329054,71.9,13717511,56.9,14915093,61.9,5485677,8223297,1206013,106,31758106,,,,,,,,,,,,,,,,,
2021-10-03,UT,UTA,Utah,3205958,Report,4042660,3444725,126098,107448,1291552,2006025,147038,110,1895659,59.1,46.4,1718348,75.5,3119993,137156,177717,345824,94.5,654103,178779,1104940,1488801,1345533,59.2,1523500,2339460,179700,0,584453,903336,144531,4,584091,760442,144361,4,131944,157180,15538,1,1632324,50.9,1488898,65.5,304663,83.3,637832,2592257,3443787,132849,155951,1894999,73.1,1488527,57.4,1632015,63,584421,903094,144496,4,3382169,,,,,,,,,,,,,,,,,
2021-10-03,VA,VAA,Virginia,8535519,Report,12804535,10951122,150015,128301,3954740,6591988,398519,5875,5858462,68.6,56.3,5412958,81.1,10110057,151469,191838,1281686,94.3,2490588,183279,942268,4801981,4420244,66.2,4831520,7401015,572000,0,1822375,2974427,390025,2296,1816885,2598303,388496,2186,548989,547652,67688,724,5189123,60.8,4805870,72,1165053,85.7,2402749,7306973,10919801,149444,175237,5840128,79.9,4790021,65.6,5177070,70.9,1822206,2962641,389931,2292,10403024,,,,,,,,,,,,,,,,,
2021-10-03,VA2,VA2,Veterans Health,0,Report,6443040,5722513,0,0,2913380,2592120,216917,96,3009893,0,0,3008214,0,5719561,0,0,1527297,0,2990734,0,0,2618409,2617144,0,3080720,2830620,531700,0,1395169,1222985,216163,3,1395109,1221780,216123,3,800293,589591,71837,1,2834320,0,2833015,0,1461722,0,2990734,0,5722350,0,0,3009797,0,2618342,0,2834246,0,1395147,1222940,216156,3,5722350,,,,,,,,,,,,,,,,,
2021-10-03,VI,VIA,Virgin Islands,104680,Report,114920,103346,109782,98726,27968,73956,1422,0,54035,51.6,43.6,51308,62.9,98401,120689,140949,14756,83.2,28230,159159,647911,45676,43500,53.4,30240,83280,1400,0,12690,32981,1371,3,12666,30829,1365,3,5008,7938,427,3,47045,44.9,44863,55,13376,75.4,27797,89395,103254,115503,128553,53971,60.4,45651,51.1,47017,52.6,12682,32964,1368,3,102265,,,,,,,,,,,,,,,,,
2021-10-03,VT,VTA,Vermont,623989,Report,1054960,904298,169067,144922,360118,499326,44070,784,486181,77.9,62.9,453541,88.9,843688,165434,206861,129110,99.9,262787,210164,843705,392183,363789,71.3,443480,554580,56900,0,163544,228157,42625,252,163503,199833,42555,235,57967,59054,2312,149,434578,69.6,406126,79.6,119482,95.6,253853,550950,903943,164070,191480,485835,88.2,392163,71.2,434544,78.9,163538,228144,42610,252,880952,,,,,,,,,,,,,,,,,
2021-10-03,WA,WAA,Washington,7614893,Report,11473775,9625482,150675,126403,3681453,5548117,388773,7139,5129366,67.4,56,4781028,80.3,8967688,150671,192777,1132615,93.6,2247081,185752,948463,4261094,3958750,66.5,4448260,6450015,575500,0,1723132,2532545,387654,2315,1722438,2230962,387375,2273,489608,521395,54374,1263,4645646,61,4343048,73,1066640,88.2,2157303,6500925,9624454,148047,176494,5128456,78.9,4260846,65.5,4645375,71.5,1723076,2532356,387630,2313,9285073,,,,,,,,,,,,,,,,,
2021-10-03,WI,WIA,Wisconsin,5822434,Report,7501435,6854435,128837,117725,2657079,3920303,276141,912,3560914,61.2,52.1,3334269,73.2,6430188,141142,164655,957949,94.2,1984131,195050,737428,3033758,2840191,62.3,2997960,4158675,344800,0,1235858,1796343,267916,399,1235557,1603107,267732,387,444764,449253,28219,171,3300516,56.7,3106783,68.2,922407,90.7,1912377,4999792,6853946,137085,150035,3560375,71.2,3033586,60.7,3300326,66,1235843,1796186,267898,399,6697683,,,,,,,,,,,,,,,,,
2021-10-03,WV,WVA,West Virginia,1792147,Report,2999525,1557545,167370,86909,698931,816583,41657,374,865117,48.3,38.1,821728,57.4,1484268,103608,209379,292529,79.7,556549,151644,817285,682467,651476,45.5,1196760,1682565,120200,0,317015,365124,43488,245,316716,334459,43421,224,133416,121664,6781,103,725872,40.5,694820,48.5,261964,71.4,511150,1557837,1556599,99921,192544,864488,55.5,682185,43.8,725576,46.6,316929,364928,43474,245,1460131,,,,,,,,,,,,,,,,,
2021-10-03,WY,WYA,Wyoming,578759,Report,675195,521250,116663,90063,234883,262533,23444,390,281039,48.6,37.9,265649,59.7,494277,111067,151721,83003,83.7,160063,161388,680784,219329,207864,46.7,305100,332895,37200,0,103125,116038,21853,76,103106,104594,21836,74,39142,33783,3481,35,241092,41.7,229610,51.6,76441,77.1,147863,490721,521209,106213,137592,281000,57.3,219320,44.7,241081,49.1,103124,116030,21851,76,481790,,,,,,,,,,,,,,,,,
2021-10-03,LTC,LTC,Long Term Care,,,,7974053,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
