Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-06,OR,ORA,Oregon,4217737,Report,6781375,5308427,160782,125860,1981411,3099938,223120,3958,2823663,66.9,56.1,2634835,78.6,4954238,147836,202358,699332,91.3,1366507,178377,885205,2367579,2204440,65.8,2731640,3693135,356600,0,931164,1434041,218893,916,928353,1273778,218093,861,299594,312705,49848,398,2585014,61.3,2421085,72.2,662545,86.5,1308327,3647769,5294397,145141,185905,2815597,77.2,2361845,64.7,2579277,70.7,931160,1428315,218890,912,5169827,,,,,,,,,,,,,,,,,
2021-10-06,PA,PAA,Pennsylvania,12801989,Report,19501805,16428388,152334,128327,6480937,9291185,655367,899,9394022,73.4,53.2,8834459,86.9,15439202,151850,191808,2667913,99.9,4820375,201406,814829,6809885,6390505,62.9,7979060,10388745,1134000,0,2822424,3985291,656914,492,2820050,3568343,656457,458,993700,1031513,86937,234,7465121,58.3,7045308,69.3,2112384,88.3,4649268,11081530,16423137,148203,175985,9390353,84.7,6808320,61.4,7463492,67.4,2822282,3983868,656850,492,16072802,,,,,,,,,,,,,,,,,
2021-10-06,PR,PRA,Puerto Rico,3193694,Report,4955880,4732739,155177,148190,1894171,2704910,133256,402,2547733,79.8,67,2345564,89.5,4358687,166301,189086,616261,99.9,1170069,215511,912806,2139752,1965994,75,2026340,2736240,193300,0,877725,1261695,132463,55,877329,1088336,132294,53,274974,257610,22637,12,2271938,71.1,2098012,80,555233,99.9,1132640,2848293,4731139,166104,173995,2546467,89.4,2139421,75.1,2271558,79.8,877665,1261424,132414,55,4651035,,,,,,,,,,,,,,,,,
2021-10-06,RI,RIA,Rhode Island,1059361,Report,1708145,1482772,161243,139969,557254,870949,53740,829,804581,75.9,64,750190,87.8,1383674,161859,199814,189466,99.9,376577,201329,913222,677686,630286,73.7,689420,947025,71700,0,265202,411928,53587,191,265116,364616,53565,189,80246,90584,6248,65,730908,69,683486,80,177143,94.7,363935,927491,1482654,159856,184168,804449,86.7,677640,73.1,730861,78.8,265197,411888,53586,190,1436803,,,,,,,,,,,,,,,,,
2021-10-06,RP,RPA,Republic of Palau,17907,Report,33090,31240,184788,174457,24444,4463,2333,0,17827,99.6,73.8,16486,99.9,28652,205435,237255,1785,58.8,3551,117040,1090640,13219,11967,85.8,22900,6390,3800,0,11582,1636,2338,0,11582,384,2338,0,1462,16,227,0,15556,86.9,14304,99.9,1705,56.2,3551,15292,31240,204290,216388,17827,99.9,13219,86.4,15556,99.9,11582,1636,2338,0,31240,,,,,,,,,,,,,,,,,
2021-10-06,SC,SCA,South Carolina,5148714,Report,6964435,5360992,135266,104123,2072228,3105407,182023,1334,2869781,55.7,44.5,2704049,67,5064863,125445,172492,857114,91.5,1690604,180423,743251,2290059,2158181,53.5,2977740,3644895,341800,0,919026,1369824,178797,280,917062,1239915,178213,278,324436,408766,28713,175,2467927,47.9,2335468,57.8,762090,81.3,1631646,4419974,5353101,121112,157567,2864833,64.8,2287242,51.7,2465066,55.8,918940,1367093,178753,280,5129664,,,,,,,,,,,,,,,,,
2021-10-06,SD,SDA,South Dakota,884659,Report,1211955,970006,136997,109647,389811,547404,32704,87,528035,59.7,48.3,492738,73.8,908140,136039,181551,147844,97.3,284255,187169,798016,427341,401233,60.1,508880,636975,66100,0,183543,243684,32737,21,183484,217636,32712,21,68842,61508,4389,14,459985,52,433853,65,134753,88.7,252750,738101,969950,131412,164199,527979,71.5,427328,57.9,459970,62.3,183541,243673,32735,21,849224,,,,,,,,,,,,,,,,,
2021-10-06,TN,TNA,Tennessee,6829174,Report,8676360,7002461,127048,102537,2668566,4093975,209628,30292,3627630,53.1,43.1,3432789,64.5,6648797,124998,163116,981971,85.9,2054946,179724,758826,2942496,2790694,52.5,3421020,4855140,400200,0,1165501,1766850,202147,7810,1165030,1615642,201891,7739,445470,414758,32917,4291,3142308,46,2990302,56.2,897436,78.5,1991933,5835568,7001596,119981,148681,3626899,62.2,2942361,50.4,3142129,53.8,1165482,1766734,202103,7810,6801457,,,,,,,,,,,,,,,,,
2021-10-06,TX,TXA,Texas,28995881,Report,42177385,32758035,145460,112975,12387124,19128903,1240462,1546,17379335,59.9,47.5,15900030,73.6,30077239,139272,195301,3283629,87.9,6702857,179498,1129480,13776280,12597003,58.3,16336020,23794665,2046700,0,5500306,8267246,1209214,111,5496564,7091775,1207761,100,1412477,1390190,161547,47,14976877,51.7,13796200,63.9,2964261,79.4,6465153,24101113,32750652,135889,175002,17373579,72.1,13774715,57.2,14975011,62.1,5499789,8266200,1208911,111,31912277,,,,,,,,,,,,,,,,,
2021-10-06,UT,UTA,Utah,3205958,Report,4066240,3486293,126834,108744,1298657,2039984,147542,110,1907790,59.5,47,1728561,76,3155862,138733,178754,346908,94.8,664942,181742,1111380,1506922,1359973,59.8,1525040,2360700,180500,0,587943,917905,144986,4,587577,771337,144815,4,132299,158354,15571,1,1650838,51.5,1503733,66.1,306225,83.7,648663,2592257,3485340,134452,156861,1907127,73.6,1506638,58.1,1650519,63.7,587910,917654,144951,4,3423687,,,,,,,,,,,,,,,,,
2021-10-06,VA,VAA,Virginia,8535519,Report,12884195,11046179,150948,129414,3967465,6673308,399511,5895,5883863,68.9,56.6,5436115,81.4,10198881,152800,193031,1287156,94.7,2526844,185947,948130,4828880,4443558,66.6,4841600,7467795,574800,0,1828301,2995301,390953,2301,1822806,2615598,389423,2190,549962,549862,67761,725,5216856,61.1,4830017,72.4,1168310,86,2438915,7306973,11014826,150744,176327,5865525,80.3,4816909,65.9,5204792,71.2,1828132,2983505,390859,2296,10497880,,,,,,,,,,,,,,,,,
2021-10-06,VA2,VA2,Veterans Health,0,Report,6464220,5740951,0,0,2914867,2608937,217045,102,3014855,0,0,3013172,0,5737992,0,0,1529018,0,3003123,0,0,2619610,2618343,0,3097800,2830620,535800,0,1395477,1223876,216289,4,1395417,1222669,216249,4,800370,589921,71860,1,2835646,0,2834339,0,1462152,0,3003123,0,5740788,0,0,3014759,0,2619543,0,2835572,0,1395455,1223831,216282,4,5740788,,,,,,,,,,,,,,,,,
2021-10-06,VI,VIA,Virgin Islands,104680,Report,115020,104007,109878,99357,28040,74530,1437,0,54278,51.9,43.9,51527,63.2,99025,121454,141072,14821,83.6,28453,160416,648475,45917,43727,53.6,30240,83280,1500,0,12714,33197,1384,3,12690,31031,1378,3,5016,7977,433,3,47298,45.2,45102,55.3,13429,75.7,28020,89395,103915,116243,128665,54214,60.6,45892,51.3,47270,52.9,12706,33180,1381,3,102926,,,,,,,,,,,,,,,,,
2021-10-06,VT,VTA,Vermont,623989,Report,1061750,910922,170155,145984,360569,505449,44119,785,487348,78.1,63,454601,89.1,850120,166695,208193,129568,99.9,267590,214005,849135,392951,364453,71.5,443820,560430,57500,0,163701,228761,42679,253,163660,200334,42608,236,57996,59236,2316,149,435394,69.8,406838,79.8,119697,95.7,258652,550950,910561,165271,192713,486996,88.4,392930,71.3,435360,79,163695,228748,42664,253,887564,,,,,,,,,,,,,,,,,
2021-10-06,WA,WAA,Washington,7614893,Report,11527415,9747714,151380,128009,3696343,5650192,393979,7200,5156940,67.7,56.5,4806555,80.8,9083882,152623,193678,1137095,94,2289287,189241,952897,4303696,3997526,67.2,4460360,6487455,579600,0,1731239,2566908,392545,2325,1730543,2261503,392264,2282,490182,524954,54736,1267,4693017,61.6,4386592,73.7,1071139,88.5,2199398,6500925,9746681,149928,177320,5156027,79.3,4303447,66.2,4692745,72.2,1731183,2566718,392521,2323,9407100,,,,,,,,,,,,,,,,,
2021-10-06,WI,WIA,Wisconsin,5822434,Report,7549885,6894275,129669,118409,2661159,3955807,276392,917,3568138,61.3,52.3,3340791,73.3,6467861,141969,165719,959677,94.3,2002404,196846,742191,3043072,2848046,62.5,3002360,4199625,347900,0,1238038,1803459,268160,402,1237737,1608765,267976,390,444984,449813,28234,172,3310059,56.9,3114868,68.4,923203,90.8,1930430,4999792,6893786,137881,151004,3567599,71.4,3042900,60.9,3309869,66.2,1238023,1803302,268142,402,6737067,,,,,,,,,,,,,,,,,
2021-10-06,WV,WVA,West Virginia,1792147,Report,3010965,1562038,168009,87160,699399,820538,41727,374,866488,48.3,38.1,823035,57.5,1488632,103913,210178,292912,79.8,558693,152228,820402,683360,652260,45.5,1197600,1688865,124500,0,317211,365818,43566,246,316912,335044,43499,225,133454,121765,6787,104,726841,40.6,695680,48.6,262110,71.4,513256,1557837,1561089,100209,193279,865858,55.6,683077,43.8,726544,46.6,317125,365621,43552,246,1464536,,,,,,,,,,,,,,,,,
2021-10-06,WY,WYA,Wyoming,578759,Report,678515,530245,117236,91618,236461,269655,23738,391,283442,49,38.3,267832,60.2,502689,112957,152467,83453,84.1,163857,165213,684132,221690,209873,47.2,306080,335235,37200,0,103778,117738,22117,78,103759,105942,22100,76,39249,34023,3503,37,243711,42.1,231877,52.1,76812,77.4,151630,490721,530204,108046,138269,283403,57.8,221681,45.2,243700,49.7,103777,117730,22115,78,490673,,,,,,,,,,,,,,,,,
2021-10-06,LTC,LTC,Long Term Care,,,,8017821,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
