Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-01,OR,ORA,Oregon,4217737,Report,6754575,5245350,160147,124364,1974194,3046536,220782,3838,2810893,66.6,55.8,2623174,78.3,4894107,146042,201558,696837,91,1341475,175109,881706,2351441,2190078,65.4,2726820,3675855,351900,0,927271,1421888,216623,886,924463,1263396,215825,833,299061,311701,49690,386,2566668,60.9,2404517,71.8,660838,86.3,1283518,3647769,5231323,143412,185170,2802829,76.8,2345708,64.3,2560932,70.2,927267,1416163,216620,882,5107295,,,,,,,,,,,,,,,,,
2021-10-01,PA,PAA,Pennsylvania,12801989,Report,19392885,16248312,151483,126920,6456596,9139706,651129,881,9303585,72.7,52.9,8748451,86,15269101,150177,190736,2629802,99.9,4746459,198318,810278,6767243,6353139,62.5,7976700,10285785,1130400,0,2812521,3952621,652803,486,2810177,3540919,652349,452,991578,1026884,86538,233,7418431,57.9,7003897,68.9,2105233,88,4576891,11081530,16243090,146578,175002,9299932,83.9,6765689,61.1,7416814,66.9,2812379,3951209,652740,486,15894954,,,,,,,,,,,,,,,,,
2021-10-01,PR,PRA,Puerto Rico,3193694,Report,4958070,4699153,155246,147138,1886789,2679153,132811,400,2538075,79.5,66.6,2336608,89.2,4326892,165088,189170,613503,99.9,1159394,213545,913209,2126646,1953974,74.6,2027960,2737410,192700,0,873267,1253054,132049,54,872873,1080779,131880,52,273820,256186,22604,12,2258424,70.7,2085584,79.6,552622,99.9,1122107,2848293,4697560,164925,174072,2536815,89.1,2126316,74.7,2258045,79.3,873207,1252784,132000,54,4617653,,,,,,,,,,,,,,,,,
2021-10-01,RI,RIA,Rhode Island,1059361,Report,1702885,1464174,160746,138213,554804,855487,53093,790,798143,75.3,63.4,744220,87.1,1366038,159796,199199,187908,99.9,368374,196943,910410,671215,624518,73.1,688940,942345,71600,0,263618,407067,53085,177,263532,360458,53064,175,80150,90272,6228,60,723947,68.3,677229,79.2,176710,94.5,355875,927491,1464057,157851,183601,798012,86,671169,72.4,723900,78,263613,407027,53084,176,1418396,,,,,,,,,,,,,,,,,
2021-10-01,RP,RPA,Republic of Palau,17907,Report,33090,31201,184788,174239,24440,4428,2333,0,17803,99.4,73.7,16462,99.9,28613,205155,237255,1785,58.8,3551,117040,1090640,13204,11952,85.7,22900,6390,3800,0,11582,1621,2338,0,11582,369,2338,0,1462,16,227,0,15541,86.8,14289,99.9,1705,56.2,3551,15292,31201,204035,216388,17803,99.9,13204,86.3,15541,99.9,11582,1621,2338,0,31201,,,,,,,,,,,,,,,,,
2021-10-01,SC,SCA,South Carolina,5148714,Report,6870195,5277805,133435,102507,2056194,3039349,180929,1333,2848102,55.3,43.9,2684081,66.5,4987205,123521,170158,851475,90.9,1656384,176771,733194,2260948,2132950,52.8,2955300,3579195,335700,0,909592,1350175,177766,280,907633,1224141,177183,278,323421,405920,28603,175,2437813,47.3,2309235,57.2,758119,80.9,1597931,4419974,5269916,119230,155435,2843154,64.3,2258131,51.1,2434952,55.1,909506,1347444,177722,280,5047325,,,,,,,,,,,,,,,,,
2021-10-01,SD,SDA,South Dakota,884659,Report,1190195,960781,134537,108605,388796,539328,32570,87,524815,59.3,48.1,489703,73.4,899361,134724,178291,146531,96.5,279675,184153,783688,425590,399747,59.9,506240,618255,65700,0,183131,242349,32594,20,183073,216565,32569,20,68786,61344,4378,13,458094,51.8,432227,64.7,134521,88.6,248359,738101,960727,130162,161251,524760,71.1,425578,57.7,458080,62.1,183129,242339,32592,20,840847,,,,,,,,,,,,,,,,,
2021-10-01,TN,TNA,Tennessee,6829174,Report,8633250,6897008,126417,100993,2649558,4009113,208695,29642,3604208,52.8,42.6,3411440,64.1,6549068,123123,162306,978546,85.6,2014509,176187,755055,2909454,2761204,51.9,3412300,4822650,398300,0,1156028,1743530,201306,7659,1155559,1595857,201051,7590,444143,411785,32856,4228,3108523,45.5,2960057,55.6,893012,78.1,1951681,5835568,6896153,118174,147942,3603485,61.8,2909322,49.9,3108348,53.3,1156009,1743417,201263,7659,6696537,,,,,,,,,,,,,,,,,
2021-10-01,TX,TXA,Texas,28995881,Report,42012605,32367702,144892,111629,12314441,18815364,1236339,1558,17273740,59.6,47,15807797,73.2,29722390,137629,194538,3268567,87.5,6592011,176529,1125070,13637388,12479992,57.8,16301200,23681805,2029600,0,5463317,8165767,1204085,104,5459613,7012137,1202641,93,1408433,1381272,161175,44,14833273,51.2,13674484,63.3,2950924,79,6357639,24101113,32360505,134270,174318,17268095,71.6,13635901,56.6,14831490,61.5,5462801,8164798,1203787,104,31528072,,,,,,,,,,,,,,,,,
2021-10-01,UT,UTA,Utah,3205958,Report,4037450,3437350,125936,107218,1289921,2000452,146867,110,1892878,59,46.3,1715996,75.4,3113961,136891,177488,345603,94.5,653322,178566,1103510,1484842,1342474,59,1529300,2328750,179400,0,583646,900199,144365,4,583286,758203,144196,4,131864,157030,15522,1,1628214,50.8,1485689,65.3,304417,83.2,637083,2592257,3436419,132565,155750,1892221,73,1484572,57.3,1627909,62.8,583614,899961,144330,4,3374961,,,,,,,,,,,,,,,,,
2021-10-01,VA,VAA,Virginia,8535519,Report,12777015,10910780,149692,127828,3948327,6558899,397727,5827,5847622,68.5,56.1,5403025,80.9,10071989,150899,191425,1278755,94.1,2473506,182022,940243,4791666,4411224,66.1,4832440,7379775,564800,0,1819450,2967097,389283,2278,1813965,2592262,387755,2169,548579,546614,67619,720,5178108,60.7,4796151,71.9,1163532,85.6,2385828,7306973,10879479,148892,174861,5829298,79.8,4779716,65.4,5166065,70.7,1819281,2955321,389189,2274,10362982,,,,,,,,,,,,,,,,,
2021-10-01,VA2,VA2,Veterans Health,0,Report,6443040,5692682,0,0,2908621,2567328,216640,93,3001049,0,0,2999376,0,5689740,0,0,1524319,0,2971541,0,0,2615280,2614019,0,3080720,2830620,531700,0,1393779,1221252,215889,1,1393719,1220051,215849,1,799944,589032,71774,1,2830921,0,2829620,0,1460751,0,2971541,0,5692519,0,0,3000953,0,2615213,0,2830847,0,1393757,1221207,215882,1,5692519,,,,,,,,,,,,,,,,,
2021-10-01,VI,VIA,Virgin Islands,104680,Report,114920,102974,109782,98370,27933,73619,1422,0,53908,51.5,43.5,51197,62.8,98056,120265,140949,14733,83.1,28098,158415,647911,45538,43373,53.2,30240,83280,1400,0,12676,32857,1371,3,12652,30716,1365,3,5004,7917,427,3,46907,44.8,44736,54.9,13351,75.3,27665,89395,102882,115087,128553,53844,60.2,45513,50.9,46879,52.4,12668,32840,1368,3,101893,,,,,,,,,,,,,,,,,
2021-10-01,VT,VTA,Vermont,623989,Report,1049780,899696,168237,144185,359722,495380,43813,781,485315,77.8,62.8,452748,88.8,839221,164558,205846,128851,99.9,259508,207542,839562,391649,363309,71.2,443380,549900,56500,0,163415,227758,42412,251,163374,199488,42342,234,57923,58934,2304,149,433836,69.5,405438,79.5,119310,95.4,250582,550950,899341,163235,190540,484969,88,391629,71.1,433802,78.7,163409,227745,42397,251,876369,,,,,,,,,,,,,,,,,
2021-10-01,WA,WAA,Washington,7614893,Report,11451405,9606072,150382,126148,3678995,5532272,387695,7110,5124310,67.3,55.9,4776441,80.3,8949333,150363,192401,1131577,93.5,2239913,185159,946614,4255792,3954020,66.4,4451900,6424905,574600,0,1721790,2528623,386575,2301,1721098,2227609,386298,2260,489419,521013,54301,1258,4639289,60.9,4337265,72.9,1065991,88.1,2150285,6500925,9605055,147749,176150,5123406,78.8,4255548,65.5,4639022,71.4,1721735,2528437,386551,2299,9266132,,,,,,,,,,,,,,,,,
2021-10-01,WI,WIA,Wisconsin,5822434,Report,7480755,6809569,128482,116954,2652860,3880533,275273,903,3551985,61,51.9,3326151,73,6387449,140204,164202,955802,94,1961829,192857,735395,3024285,2832035,62.2,2998520,4137435,344800,0,1233678,1789072,267072,393,1233380,1597150,266893,381,444477,448611,28158,168,3290215,56.5,3097804,68,921414,90.6,1890571,4999792,6809088,136187,149621,3551453,71,3024114,60.5,3290026,65.8,1233663,1788916,267054,393,6653632,,,,,,,,,,,,,,,,,
2021-10-01,WV,WVA,West Virginia,1792147,Report,2988215,1553449,166739,86681,698468,813016,41591,374,864110,48.2,38,820767,57.3,1480270,103329,208590,292178,79.6,554520,151091,814203,681567,650666,45.4,1196260,1671855,120100,0,316758,364481,43417,245,316459,333906,43350,224,133367,121592,6774,103,724901,40.4,693939,48.4,261836,71.3,509206,1557837,1552503,99658,191818,863481,55.4,681285,43.7,724605,46.5,316672,364285,43403,245,1456260,,,,,,,,,,,,,,,,,
2021-10-01,WY,WYA,Wyoming,578759,Report,670455,520913,115844,90005,234764,262320,23439,390,280782,48.5,37.9,265403,59.6,493966,110997,150656,82910,83.6,159958,161282,676005,219161,207715,46.7,305140,328215,37100,0,103050,115946,21839,75,103031,104521,21822,73,39121,33764,3479,35,240910,41.6,229447,51.6,76399,77,147809,490721,520872,106144,136627,280743,57.2,219152,44.7,240899,49.1,103049,115938,21837,75,481644,,,,,,,,,,,,,,,,,
2021-10-01,LTC,LTC,Long Term Care,,,,7972469,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
