Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Count_70pct_vacc,additional_doses,Additional_Doses_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-10-05,OR,ORA,Oregon,4217737,Report,6770765,5297634,160531,125604,1980166,3091056,222496,3916,2821210,66.9,56.1,2632579,78.6,4943929,147528,202042,698925,91.2,1362942,177911,883820,2364642,2201781,65.7,2726600,3691965,352200,0,930528,1431758,218297,909,927718,1271772,217497,854,299489,312568,49808,397,2581492,61.2,2417841,72.1,662262,86.4,1304912,3647769,5283606,144845,185614,2813145,77.1,2358909,64.7,2575756,70.6,930524,1426033,218294,905,5159353,,,,,,,,,,,,,,,,,
2021-10-05,PA,PAA,Pennsylvania,12801989,Report,19474165,16390874,152118,128034,6475286,9260338,654358,892,9376853,73.2,53.1,8818302,86.7,15403791,151502,191536,2661508,99.9,4805329,200777,813674,6800753,6382424,62.8,7969520,10372545,1132100,0,2820139,3978464,655933,488,2817776,3562556,655476,454,993019,1030390,86831,233,7455024,58.2,7036262,69.2,2110473,88.2,4634762,11081530,16385631,147864,175735,9373187,84.6,6799191,61.4,7453398,67.3,2819997,3977044,655869,488,16036056,,,,,,,,,,,,,,,,,
2021-10-05,PR,PRA,Puerto Rico,3193694,Report,4954850,4732714,155145,148189,1894152,2704904,133256,402,2547674,79.8,67,2345506,89.5,4358662,166300,189047,616239,99.9,1170053,215508,912616,2139711,1965954,75,2024740,2737410,192700,0,877703,1261676,132463,55,877307,1088318,132294,53,274970,257603,22637,12,2271897,71.1,2097972,80,555222,99.9,1132640,2848293,4731114,166103,173959,2546408,89.4,2139380,75.1,2271517,79.8,877643,1261405,132414,55,4651035,,,,,,,,,,,,,,,,,
2021-10-05,RI,RIA,Rhode Island,1059361,Report,1707165,1480102,161150,139716,556846,868833,53606,817,802472,75.8,63.8,748221,87.5,1381190,161568,199700,188986,99.9,375462,200732,912698,675662,628462,73.5,688440,947025,71700,0,264745,410372,53486,184,264659,363260,53464,182,80218,90471,6244,61,728787,68.8,681565,79.7,176994,94.6,362870,927491,1479984,159569,184063,802340,86.5,675616,72.8,728740,78.6,264740,410332,53485,183,1434200,,,,,,,,,,,,,,,,,
2021-10-05,RP,RPA,Republic of Palau,17907,Report,33090,31240,184788,174457,24444,4463,2333,0,17827,99.6,73.8,16486,99.9,28652,205435,237255,1785,58.8,3551,117040,1090640,13219,11967,85.8,22900,6390,3800,0,11582,1636,2338,0,11582,384,2338,0,1462,16,227,0,15556,86.9,14304,99.9,1705,56.2,3551,15292,31240,204290,216388,17827,99.9,13219,86.4,15556,99.9,11582,1636,2338,0,31240,,,,,,,,,,,,,,,,,
2021-10-05,SC,SCA,South Carolina,5148714,Report,6946225,5349370,134912,103897,2070227,3096143,181667,1333,2866197,55.7,44.4,2700697,66.9,5054019,125176,172041,856195,91.4,1685780,179908,741308,2285663,2154361,53.4,2967900,3636525,341800,0,917670,1366791,178458,280,915707,1237457,177875,278,324294,408372,28666,175,2463199,47.8,2331317,57.7,761507,81.3,1626944,4419974,5341479,120849,157155,2861249,64.7,2282846,51.6,2460338,55.7,917584,1364060,178414,280,5118263,,,,,,,,,,,,,,,,,
2021-10-05,SD,SDA,South Dakota,884659,Report,1210475,967633,136830,109379,389611,545264,32671,87,527226,59.6,48.3,491975,73.7,905872,135699,181329,147509,97.1,283042,186370,797042,426908,400856,60,507600,636975,65900,0,183472,243322,32703,21,183413,217330,32678,21,68828,61429,4385,14,459518,51.9,433442,64.9,134656,88.7,251591,738101,967577,131090,163999,527170,71.4,426895,57.8,459503,62.3,183470,243311,32701,21,847067,,,,,,,,,,,,,,,,,
2021-10-05,TN,TNA,Tennessee,6829174,Report,8658140,6984863,126782,102280,2664951,4080464,209355,30093,3623690,53.1,43,3429237,64.5,6632196,124686,162774,981388,85.8,2048216,179135,757232,2937203,2785992,52.4,3410400,4848840,398900,0,1163983,1763138,201905,7769,1163512,1612520,201649,7699,445218,414287,32902,4277,3136795,45.9,2985380,56.1,896684,78.4,1985263,5835568,6983999,119680,148368,3622960,62.1,2937068,50.3,3136616,53.7,1163964,1763022,201861,7769,6783990,,,,,,,,,,,,,,,,,
2021-10-05,TX,TXA,Texas,28995881,Report,42090785,32704780,145161,112791,12378334,19084349,1240527,1570,17363956,59.9,47.5,15886429,73.6,30028880,139048,194900,3281364,87.9,6686629,179063,1127160,13758719,12582501,58.3,16278820,23780265,2031700,0,5495730,8254318,1208091,109,5491993,7081901,1206640,98,1411726,1388914,161452,46,14958248,51.6,13780632,63.8,2962138,79.3,6449781,24101113,32697432,135668,174642,17358223,72,13757169,57.1,14956399,62.1,5495213,8253287,1207790,109,31860648,,,,,,,,,,,,,,,,,
2021-10-05,UT,UTA,Utah,3205958,Report,4048470,3465737,126280,108103,1295889,2022349,147389,110,1902795,59.4,46.8,1724288,75.8,3137616,137931,177972,346345,94.7,657359,179669,1106530,1499253,1353852,59.5,1523360,2345310,179800,0,586590,911610,144835,4,586225,766589,144664,4,132183,157637,15562,1,1643039,51.2,1497482,65.8,305383,83.5,641088,2592257,3464792,133659,156175,1902133,73.4,1498974,57.8,1642725,63.4,586557,911364,144800,4,3403174,,,,,,,,,,,,,,,,,
2021-10-05,VA,VAA,Virginia,8535519,Report,12869745,11024264,150779,129158,3963920,6655345,399119,5880,5877501,68.9,56.5,5430306,81.4,10178448,152494,192815,1285517,94.6,2517946,185292,947067,4822202,4437692,66.5,4833340,7463205,573200,0,1826509,2990444,390589,2297,1821019,2611548,389060,2186,549368,549284,67735,724,5209839,61,4823813,72.3,1167111,85.9,2430106,7306973,10992921,150444,176130,5859164,80.2,4810234,65.8,5197778,71.1,1826340,2978651,390495,2292,10476134,,,,,,,,,,,,,,,,,
2021-10-05,VA2,VA2,Veterans Health,0,Report,6446940,5726792,0,0,2913441,2596334,216921,96,3010695,0,0,3009016,0,5723840,0,0,1527691,0,2993979,0,0,2618473,2617208,0,3080720,2830620,535600,0,1395175,1223043,216167,3,1395115,1221838,216127,3,800294,589628,71837,1,2834388,0,2833083,0,1461760,0,2993979,0,5726629,0,0,3010599,0,2618406,0,2834314,0,1395153,1222998,216160,3,5726629,,,,,,,,,,,,,,,,,
2021-10-05,VI,VIA,Virgin Islands,104680,Report,115020,103673,109878,99038,28002,74243,1428,0,54158,51.7,43.8,51422,63.1,98714,121072,141072,14788,83.4,28329,159717,648475,45811,43629,53.5,30240,83280,1500,0,12701,33105,1377,3,12677,30947,1371,3,5009,7955,429,3,47186,45.1,44998,55.2,13396,75.5,27896,89395,103581,115869,128665,54094,60.5,45786,51.2,47158,52.8,12693,33088,1374,3,102592,,,,,,,,,,,,,,,,,
2021-10-05,VT,VTA,Vermont,623989,Report,1054960,909632,169067,145777,360508,504230,44109,785,487113,78.1,63,454386,89.1,848867,166450,206861,129465,99.9,266652,213255,843705,392810,364332,71.4,443480,554580,56900,0,163679,228644,42671,253,163638,200236,42600,236,57993,59201,2316,149,435247,69.8,406710,79.7,119659,95.7,257718,550950,909273,165037,191480,486763,88.3,392790,71.3,435213,79,163673,228631,42656,253,886282,,,,,,,,,,,,,,,,,
2021-10-05,WA,WAA,Washington,7614893,Report,11494185,9726597,150943,127731,3693913,5632772,392740,7172,5151881,67.7,56.4,4801961,80.7,9063971,152289,193120,1136313,93.9,2281698,188613,950150,4297341,3991888,67.1,4450120,6467565,576500,0,1730027,2561806,391341,2322,1729332,2257117,391062,2279,490059,524550,54665,1267,4685496,61.5,4379790,73.6,1070541,88.5,2191901,6500925,9725567,149603,176808,5150970,79.2,4297093,66.1,4685225,72.1,1729971,2561617,391317,2320,9386141,,,,,,,,,,,,,,,,,
2021-10-05,WI,WIA,Wisconsin,5822434,Report,7525725,6878997,129254,118146,2659845,3942031,276209,912,3565342,61.2,52.2,3338278,73.3,6453393,141651,165189,958838,94.3,1994534,196073,739816,3040030,2845524,62.5,3000060,4178565,347100,0,1237417,1801049,267979,400,1237116,1606875,267795,388,444867,449539,28221,172,3306845,56.8,3112174,68.3,922799,90.7,1922743,4999792,6878508,137576,150521,3564803,71.3,3039858,60.8,3306655,66.1,1237402,1800892,267961,400,6722172,,,,,,,,,,,,,,,,,
2021-10-05,WV,WVA,West Virginia,1792147,Report,2999975,1559989,167396,87046,699139,818789,41687,374,865857,48.3,38.1,822436,57.4,1486628,103773,209411,292744,79.8,557750,151971,817407,683004,651933,45.5,1196760,1683015,120200,0,317114,365561,43525,245,316815,334816,43458,224,133428,121726,6785,103,726445,40.5,695313,48.5,262042,71.4,512351,1557837,1559040,100077,192573,865227,55.5,682721,43.8,726148,46.6,317028,365364,43511,245,1462555,,,,,,,,,,,,,,,,,
2021-10-05,WY,WYA,Wyoming,578759,Report,677535,528763,117067,91362,236267,268432,23674,390,282983,48.9,38.2,267413,60.1,501324,112651,152247,83351,84,163265,164617,683144,221233,209494,47.1,305100,335235,37200,0,103690,117371,22055,76,103671,105653,22038,74,39226,33971,3501,35,243192,42,231436,52,76733,77.4,151062,490721,528722,107744,138069,282944,57.7,221224,45.1,243181,49.6,103689,117363,22053,76,489293,,,,,,,,,,,,,,,,,
2021-10-05,LTC,LTC,Long Term Care,,,,7979376,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
